BMPS PLTNTS LRSEGS LOADSRCS E
SCP2 P N51133RL0_6450_0000 nci 0.08
SCP2 S N51133RL0_6450_0000 nci 0.16
SCP3 N N51133RL0_6450_0000 nci 0.02
SCP3 P N51133RL0_6450_0000 nci 0.05
SCP3 S N51133RL0_6450_0000 nci 0.11
SCP4 N N51133RL0_6450_0000 nci 0.01
SCP4 P N51133RL0_6450_0000 nci 0.03
SCP4 S N51133RL0_6450_0000 nci 0.06
SCP5 N N51133RL0_6450_0000 nci 0.006999999999999999
SCP5 P N51133RL0_6450_0000 nci 0.02
SCP5 S N51133RL0_6450_0000 nci 0.04
SCP6 N N51133RL0_6450_0000 nci 0.0
SCP6 P N51133RL0_6450_0000 nci 0.01
SCP6 S N51133RL0_6450_0000 nci 0.02
SCP7 N N51133RL0_6450_0000 nci 0.01
SCP7 P N51133RL0_6450_0000 nci 0.04
SCP7 S N51133RL0_6450_0000 nci 0.07
SCP8 N N51133RL0_6450_0000 nci 0.02
SCP8 P N51133RL0_6450_0000 nci 0.05
SCP8 S N51133RL0_6450_0000 nci 0.1
SCP9 N N51133RL0_6450_0000 nci 0.0
SCP9 P N51133RL0_6450_0000 nci 0.0
SCP9 S N51133RL0_6450_0000 nci 0.01
SCP10 N N51133RL0_6450_0000 nci 0.0
SCP10 P N51133RL0_6450_0000 nci 0.0
SCP10 S N51133RL0_6450_0000 nci 0.005
SCP11 N N51133RL0_6450_0000 nci 0.0
SCP11 P N51133RL0_6450_0000 nci 0.0
SCP11 S N51133RL0_6450_0000 nci 0.001
AdvancedGI N N51133RL0_6450_0000 nch 0.002
AdvancedGI P N51133RL0_6450_0000 nch 0.002
AdvancedGI S N51133RL0_6450_0000 nch 0.0
WetPondWetland N N51133RL0_6450_0000 nch 0.2
WetPondWetland P N51133RL0_6450_0000 nch 0.45
WetPondWetland S N51133RL0_6450_0000 nch 0.6
DryPonds N N51133RL0_6450_0000 nch 0.05
DryPonds P N51133RL0_6450_0000 nch 0.1
DryPonds S N51133RL0_6450_0000 nch 0.1
ExtDryPonds N N51133RL0_6450_0000 nch 0.2
ExtDryPonds P N51133RL0_6450_0000 nch 0.2
ExtDryPonds S N51133RL0_6450_0000 nch 0.6
Infiltration N N51133RL0_6450_0000 nch 0.8
Infiltration P N51133RL0_6450_0000 nch 0.85
Infiltration S N51133RL0_6450_0000 nch 0.95
InfiltWithSV N N51133RL0_6450_0000 nch 0.85
InfiltWithSV P N51133RL0_6450_0000 nch 0.85
InfiltWithSV S N51133RL0_6450_0000 nch 0.95
Filter N N51133RL0_6450_0000 nch 0.4
Filter P N51133RL0_6450_0000 nch 0.6
Filter S N51133RL0_6450_0000 nch 0.8
ImperviousDisconnection N N51133RL0_6450_0000 nch 0.12300000000000001
ImperviousDisconnection P N51133RL0_6450_0000 nch 0.146
ImperviousDisconnection S N51133RL0_6450_0000 nch 0.156
UrbFilterRR N N51133RL0_6450_0000 nch 0.2
UrbFilterRR P N51133RL0_6450_0000 nch 0.54
UrbFilterRR S N51133RL0_6450_0000 nch 0.56
UrbFilterST N N51133RL0_6450_0000 nch 0.0
UrbFilterST P N51133RL0_6450_0000 nch 0.0
UrbFilterST S N51133RL0_6450_0000 nch 0.22
BioRetUDAB N N51133RL0_6450_0000 nch 0.7
BioRetUDAB P N51133RL0_6450_0000 nch 0.75
BioRetUDAB S N51133RL0_6450_0000 nch 0.8
BioSwale N N51133RL0_6450_0000 nch 0.7
BioSwale P N51133RL0_6450_0000 nch 0.75
BioSwale S N51133RL0_6450_0000 nch 0.8
PermPavSVUDAB N N51133RL0_6450_0000 nch 0.5
PermPavSVUDAB P N51133RL0_6450_0000 nch 0.5
PermPavSVUDAB S N51133RL0_6450_0000 nch 0.7
PermPavNoSVUDAB N N51133RL0_6450_0000 nch 0.45
PermPavNoSVUDAB P N51133RL0_6450_0000 nch 0.5
PermPavNoSVUDAB S N51133RL0_6450_0000 nch 0.7
VegOpChanNoUDAB N N51133RL0_6450_0000 nch 0.45
VegOpChanNoUDAB P N51133RL0_6450_0000 nch 0.45
VegOpChanNoUDAB S N51133RL0_6450_0000 nch 0.7
FTW1 N N51133RL0_6450_0000 nch 0.008
FTW1 P N51133RL0_6450_0000 nch 0.016
FTW1 S N51133RL0_6450_0000 nch 0.023
FTW2 N N51133RL0_6450_0000 nch 0.017
FTW2 P N51133RL0_6450_0000 nch 0.033
FTW2 S N51133RL0_6450_0000 nch 0.047
FTW3 N N51133RL0_6450_0000 nch 0.025
FTW3 P N51133RL0_6450_0000 nch 0.049
FTW3 S N51133RL0_6450_0000 nch 0.07
FTW4 N N51133RL0_6450_0000 nch 0.033
FTW4 P N51133RL0_6450_0000 nch 0.065
FTW4 S N51133RL0_6450_0000 nch 0.092
FTW5 N N51133RL0_6450_0000 nch 0.040999999999999995
FTW5 P N51133RL0_6450_0000 nch 0.08
FTW5 S N51133RL0_6450_0000 nch 0.115
UrbanNMPlan N N51133RL0_6450_0000 nch 0.09
UrbanNMPlan P N51133RL0_6450_0000 nch 0.045
UrbanNMPlan S N51133RL0_6450_0000 nch 0.0
UrbanNMPlanHR N N51133RL0_6450_0000 nch 0.2
UrbanNMPlanHR P N51133RL0_6450_0000 nch 0.1
UrbanNMPlanHR S N51133RL0_6450_0000 nch 0.0
UrbanNMPlanLR N N51133RL0_6450_0000 nch 0.06
UrbanNMPlanLR P N51133RL0_6450_0000 nch 0.03
UrbanNMPlanLR S N51133RL0_6450_0000 nch 0.0
UrbanNMMDCA N N51133RL0_6450_0000 nch 0.0
UrbanNMMDCA P N51133RL0_6450_0000 nch 0.0
UrbanNMMDCA S N51133RL0_6450_0000 nch 0.0
UrbanNMMDDIY N N51133RL0_6450_0000 nch 0.0
UrbanNMMDDIY P N51133RL0_6450_0000 nch 0.0
UrbanNMMDDIY S N51133RL0_6450_0000 nch 0.0
VegOpChanNoUDCD N N51133RL0_6450_0000 nch 0.1
VegOpChanNoUDCD P N51133RL0_6450_0000 nch 0.1
VegOpChanNoUDCD S N51133RL0_6450_0000 nch 0.5
PermPavNoSVNoUDAB N N51133RL0_6450_0000 nch 0.75
PermPavNoSVNoUDAB P N51133RL0_6450_0000 nch 0.8
PermPavNoSVNoUDAB S N51133RL0_6450_0000 nch 0.85
PermPavNoSVUDCD N N51133RL0_6450_0000 nch 0.1
PermPavNoSVUDCD P N51133RL0_6450_0000 nch 0.2
PermPavNoSVUDCD S N51133RL0_6450_0000 nch 0.55
PermPavSVNoUDAB N N51133RL0_6450_0000 nch 0.8
PermPavSVNoUDAB P N51133RL0_6450_0000 nch 0.8
PermPavSVNoUDAB S N51133RL0_6450_0000 nch 0.85
PermPavSVUDCD N N51133RL0_6450_0000 nch 0.2
PermPavSVUDCD P N51133RL0_6450_0000 nch 0.2
PermPavSVUDCD S N51133RL0_6450_0000 nch 0.55
BioRetNoUDAB N N51133RL0_6450_0000 nch 0.8
BioRetNoUDAB P N51133RL0_6450_0000 nch 0.85
BioRetNoUDAB S N51133RL0_6450_0000 nch 0.9
BioRetUDCD N N51133RL0_6450_0000 nch 0.25
BioRetUDCD P N51133RL0_6450_0000 nch 0.45
BioRetUDCD S N51133RL0_6450_0000 nch 0.55
AdvancedGI N N51133RL0_6450_0000 ntg 0.002
AdvancedGI P N51133RL0_6450_0000 ntg 0.002
AdvancedGI S N51133RL0_6450_0000 ntg 0.0
WetPondWetland N N51133RL0_6450_0000 ntg 0.2
WetPondWetland P N51133RL0_6450_0000 ntg 0.45
WetPondWetland S N51133RL0_6450_0000 ntg 0.6
DryPonds N N51133RL0_6450_0000 ntg 0.05
DryPonds P N51133RL0_6450_0000 ntg 0.1
DryPonds S N51133RL0_6450_0000 ntg 0.1
ExtDryPonds N N51133RL0_6450_0000 ntg 0.2
ExtDryPonds P N51133RL0_6450_0000 ntg 0.2
ExtDryPonds S N51133RL0_6450_0000 ntg 0.6
Infiltration N N51133RL0_6450_0000 ntg 0.8
Infiltration P N51133RL0_6450_0000 ntg 0.85
Infiltration S N51133RL0_6450_0000 ntg 0.95
InfiltWithSV N N51133RL0_6450_0000 ntg 0.85
InfiltWithSV P N51133RL0_6450_0000 ntg 0.85
InfiltWithSV S N51133RL0_6450_0000 ntg 0.95
Filter N N51133RL0_6450_0000 ntg 0.4
Filter P N51133RL0_6450_0000 ntg 0.6
Filter S N51133RL0_6450_0000 ntg 0.8
ImperviousDisconnection N N51133RL0_6450_0000 ntg 0.12300000000000001
ImperviousDisconnection P N51133RL0_6450_0000 ntg 0.146
ImperviousDisconnection S N51133RL0_6450_0000 ntg 0.156
UrbFilterRR N N51133RL0_6450_0000 ntg 0.2
UrbFilterRR P N51133RL0_6450_0000 ntg 0.54
UrbFilterRR S N51133RL0_6450_0000 ntg 0.56
UrbFilterST N N51133RL0_6450_0000 ntg 0.0
UrbFilterST P N51133RL0_6450_0000 ntg 0.0
UrbFilterST S N51133RL0_6450_0000 ntg 0.22
BioRetUDAB N N51133RL0_6450_0000 ntg 0.7
BioRetUDAB P N51133RL0_6450_0000 ntg 0.75
BioRetUDAB S N51133RL0_6450_0000 ntg 0.8
BioSwale N N51133RL0_6450_0000 ntg 0.7
BioSwale P N51133RL0_6450_0000 ntg 0.75
BioSwale S N51133RL0_6450_0000 ntg 0.8
PermPavSVUDAB N N51133RL0_6450_0000 ntg 0.5
PermPavSVUDAB P N51133RL0_6450_0000 ntg 0.5
PermPavSVUDAB S N51133RL0_6450_0000 ntg 0.7
PermPavNoSVUDAB N N51133RL0_6450_0000 ntg 0.45
PermPavNoSVUDAB P N51133RL0_6450_0000 ntg 0.5
PermPavNoSVUDAB S N51133RL0_6450_0000 ntg 0.7
VegOpChanNoUDAB N N51133RL0_6450_0000 ntg 0.45
VegOpChanNoUDAB P N51133RL0_6450_0000 ntg 0.45
VegOpChanNoUDAB S N51133RL0_6450_0000 ntg 0.7
FTW1 N N51133RL0_6450_0000 ntg 0.008
FTW1 P N51133RL0_6450_0000 ntg 0.016
FTW1 S N51133RL0_6450_0000 ntg 0.023
FTW2 N N51133RL0_6450_0000 ntg 0.017
FTW2 P N51133RL0_6450_0000 ntg 0.033
FTW2 S N51133RL0_6450_0000 ntg 0.047
FTW3 N N51133RL0_6450_0000 ntg 0.025
FTW3 P N51133RL0_6450_0000 ntg 0.049
FTW3 S N51133RL0_6450_0000 ntg 0.07
FTW4 N N51133RL0_6450_0000 ntg 0.033
FTW4 P N51133RL0_6450_0000 ntg 0.065
FTW4 S N51133RL0_6450_0000 ntg 0.092
FTW5 N N51133RL0_6450_0000 ntg 0.040999999999999995
FTW5 P N51133RL0_6450_0000 ntg 0.08
FTW5 S N51133RL0_6450_0000 ntg 0.115
UrbanNMPlan N N51133RL0_6450_0000 ntg 0.09
UrbanNMPlan P N51133RL0_6450_0000 ntg 0.045
UrbanNMPlan S N51133RL0_6450_0000 ntg 0.0
UrbanNMPlanHR N N51133RL0_6450_0000 ntg 0.2
UrbanNMPlanHR P N51133RL0_6450_0000 ntg 0.1
UrbanNMPlanHR S N51133RL0_6450_0000 ntg 0.0
UrbanNMPlanLR N N51133RL0_6450_0000 ntg 0.06
UrbanNMPlanLR P N51133RL0_6450_0000 ntg 0.03
UrbanNMPlanLR S N51133RL0_6450_0000 ntg 0.0
UrbanNMMDCA N N51133RL0_6450_0000 ntg 0.0
UrbanNMMDCA P N51133RL0_6450_0000 ntg 0.0
UrbanNMMDCA S N51133RL0_6450_0000 ntg 0.0
UrbanNMMDDIY N N51133RL0_6450_0000 ntg 0.0
UrbanNMMDDIY P N51133RL0_6450_0000 ntg 0.0
UrbanNMMDDIY S N51133RL0_6450_0000 ntg 0.0
VegOpChanNoUDCD N N51133RL0_6450_0000 ntg 0.1
VegOpChanNoUDCD P N51133RL0_6450_0000 ntg 0.1
VegOpChanNoUDCD S N51133RL0_6450_0000 ntg 0.5
PermPavNoSVNoUDAB N N51133RL0_6450_0000 ntg 0.75
PermPavNoSVNoUDAB P N51133RL0_6450_0000 ntg 0.8
PermPavNoSVNoUDAB S N51133RL0_6450_0000 ntg 0.85
PermPavNoSVUDCD N N51133RL0_6450_0000 ntg 0.1
PermPavNoSVUDCD P N51133RL0_6450_0000 ntg 0.2
PermPavNoSVUDCD S N51133RL0_6450_0000 ntg 0.55
PermPavSVNoUDAB N N51133RL0_6450_0000 ntg 0.8
PermPavSVNoUDAB P N51133RL0_6450_0000 ntg 0.8
PermPavSVNoUDAB S N51133RL0_6450_0000 ntg 0.85
PermPavSVUDCD N N51133RL0_6450_0000 ntg 0.2
PermPavSVUDCD P N51133RL0_6450_0000 ntg 0.2
PermPavSVUDCD S N51133RL0_6450_0000 ntg 0.55
BioRetNoUDAB N N51133RL0_6450_0000 ntg 0.8
BioRetNoUDAB P N51133RL0_6450_0000 ntg 0.85
BioRetNoUDAB S N51133RL0_6450_0000 ntg 0.9
BioRetUDCD N N51133RL0_6450_0000 ntg 0.25
BioRetUDCD P N51133RL0_6450_0000 ntg 0.45
BioRetUDCD S N51133RL0_6450_0000 ntg 0.55
WetPondWetland N N51133RL0_6450_0000 mir 0.2
WetPondWetland P N51133RL0_6450_0000 mir 0.45
WetPondWetland S N51133RL0_6450_0000 mir 0.6
DryPonds N N51133RL0_6450_0000 mir 0.05
DryPonds P N51133RL0_6450_0000 mir 0.1
DryPonds S N51133RL0_6450_0000 mir 0.1
ExtDryPonds N N51133RL0_6450_0000 mir 0.2
ExtDryPonds P N51133RL0_6450_0000 mir 0.2
ExtDryPonds S N51133RL0_6450_0000 mir 0.6
Infiltration N N51133RL0_6450_0000 mir 0.8
Infiltration P N51133RL0_6450_0000 mir 0.85
Infiltration S N51133RL0_6450_0000 mir 0.95
InfiltWithSV N N51133RL0_6450_0000 mir 0.85
InfiltWithSV P N51133RL0_6450_0000 mir 0.85
InfiltWithSV S N51133RL0_6450_0000 mir 0.95
Filter N N51133RL0_6450_0000 mir 0.4
Filter P N51133RL0_6450_0000 mir 0.6
Filter S N51133RL0_6450_0000 mir 0.8
ImperviousDisconnection N N51133RL0_6450_0000 mir 0.12300000000000001
ImperviousDisconnection P N51133RL0_6450_0000 mir 0.146
ImperviousDisconnection S N51133RL0_6450_0000 mir 0.156
UrbFilterRR N N51133RL0_6450_0000 mir 0.2
UrbFilterRR P N51133RL0_6450_0000 mir 0.54
UrbFilterRR S N51133RL0_6450_0000 mir 0.56
UrbFilterST N N51133RL0_6450_0000 mir 0.0
UrbFilterST P N51133RL0_6450_0000 mir 0.0
UrbFilterST S N51133RL0_6450_0000 mir 0.22
BioRetUDAB N N51133RL0_6450_0000 mir 0.7
BioRetUDAB P N51133RL0_6450_0000 mir 0.75
BioRetUDAB S N51133RL0_6450_0000 mir 0.8
BioSwale N N51133RL0_6450_0000 mir 0.7
BioSwale P N51133RL0_6450_0000 mir 0.75
BioSwale S N51133RL0_6450_0000 mir 0.8
PermPavSVUDAB N N51133RL0_6450_0000 mir 0.5
PermPavSVUDAB P N51133RL0_6450_0000 mir 0.5
PermPavSVUDAB S N51133RL0_6450_0000 mir 0.7
PermPavNoSVUDAB N N51133RL0_6450_0000 mir 0.45
PermPavNoSVUDAB P N51133RL0_6450_0000 mir 0.5
PermPavNoSVUDAB S N51133RL0_6450_0000 mir 0.7
VegOpChanNoUDAB N N51133RL0_6450_0000 mir 0.45
VegOpChanNoUDAB P N51133RL0_6450_0000 mir 0.45
VegOpChanNoUDAB S N51133RL0_6450_0000 mir 0.7
FTW1 N N51133RL0_6450_0000 mir 0.008
FTW1 P N51133RL0_6450_0000 mir 0.016
FTW1 S N51133RL0_6450_0000 mir 0.023
FTW2 N N51133RL0_6450_0000 mir 0.017
FTW2 P N51133RL0_6450_0000 mir 0.033
FTW2 S N51133RL0_6450_0000 mir 0.047
FTW3 N N51133RL0_6450_0000 mir 0.025
FTW3 P N51133RL0_6450_0000 mir 0.049
FTW3 S N51133RL0_6450_0000 mir 0.07
FTW4 N N51133RL0_6450_0000 mir 0.033
FTW4 P N51133RL0_6450_0000 mir 0.065
FTW4 S N51133RL0_6450_0000 mir 0.092
FTW5 N N51133RL0_6450_0000 mir 0.040999999999999995
FTW5 P N51133RL0_6450_0000 mir 0.08
FTW5 S N51133RL0_6450_0000 mir 0.115
VegOpChanNoUDCD N N51133RL0_6450_0000 mir 0.1
VegOpChanNoUDCD P N51133RL0_6450_0000 mir 0.1
VegOpChanNoUDCD S N51133RL0_6450_0000 mir 0.5
PermPavNoSVNoUDAB N N51133RL0_6450_0000 mir 0.75
PermPavNoSVNoUDAB P N51133RL0_6450_0000 mir 0.8
PermPavNoSVNoUDAB S N51133RL0_6450_0000 mir 0.85
PermPavNoSVUDCD N N51133RL0_6450_0000 mir 0.1
PermPavNoSVUDCD P N51133RL0_6450_0000 mir 0.2
PermPavNoSVUDCD S N51133RL0_6450_0000 mir 0.55
PermPavSVNoUDAB N N51133RL0_6450_0000 mir 0.8
PermPavSVNoUDAB P N51133RL0_6450_0000 mir 0.8
PermPavSVNoUDAB S N51133RL0_6450_0000 mir 0.85
PermPavSVUDCD N N51133RL0_6450_0000 mir 0.2
PermPavSVUDCD P N51133RL0_6450_0000 mir 0.2
PermPavSVUDCD S N51133RL0_6450_0000 mir 0.55
BioRetNoUDAB N N51133RL0_6450_0000 mir 0.8
BioRetNoUDAB P N51133RL0_6450_0000 mir 0.85
BioRetNoUDAB S N51133RL0_6450_0000 mir 0.9
BioRetUDCD N N51133RL0_6450_0000 mir 0.25
BioRetUDCD P N51133RL0_6450_0000 mir 0.45
BioRetUDCD S N51133RL0_6450_0000 mir 0.55
SCP1 N N51133RL0_6450_0000 mir 0.04
SCP1 P N51133RL0_6450_0000 mir 0.1
SCP1 S N51133RL0_6450_0000 mir 0.21
SCP2 N N51133RL0_6450_0000 mir 0.03
SCP2 P N51133RL0_6450_0000 mir 0.08
SCP2 S N51133RL0_6450_0000 mir 0.16
SCP3 N N51133RL0_6450_0000 mir 0.02
SCP3 P N51133RL0_6450_0000 mir 0.05
SCP3 S N51133RL0_6450_0000 mir 0.11
SCP4 N N51133RL0_6450_0000 mir 0.01
SCP4 P N51133RL0_6450_0000 mir 0.03
SCP4 S N51133RL0_6450_0000 mir 0.06
SCP5 N N51133RL0_6450_0000 mir 0.006999999999999999
SCP5 P N51133RL0_6450_0000 mir 0.02
SCP5 S N51133RL0_6450_0000 mir 0.04
SCP6 N N51133RL0_6450_0000 mir 0.0
SCP6 P N51133RL0_6450_0000 mir 0.01
SCP6 S N51133RL0_6450_0000 mir 0.02
SCP7 N N51133RL0_6450_0000 mir 0.01
SCP7 P N51133RL0_6450_0000 mir 0.04
SCP7 S N51133RL0_6450_0000 mir 0.07
SCP8 N N51133RL0_6450_0000 mir 0.02
SCP8 P N51133RL0_6450_0000 mir 0.05
SCP8 S N51133RL0_6450_0000 mir 0.1
SCP9 N N51133RL0_6450_0000 mir 0.0
SCP9 P N51133RL0_6450_0000 mir 0.0
SCP9 S N51133RL0_6450_0000 mir 0.01
SCP10 N N51133RL0_6450_0000 mir 0.0
SCP10 P N51133RL0_6450_0000 mir 0.0
SCP10 S N51133RL0_6450_0000 mir 0.005
SCP11 N N51133RL0_6450_0000 mir 0.0
SCP11 P N51133RL0_6450_0000 mir 0.0
SCP11 S N51133RL0_6450_0000 mir 0.001
WetPondWetland N N51133RL0_6450_0000 mnr 0.2
WetPondWetland P N51133RL0_6450_0000 mnr 0.45
WetPondWetland S N51133RL0_6450_0000 mnr 0.6
DryPonds N N51133RL0_6450_0000 mnr 0.05
DryPonds P N51133RL0_6450_0000 mnr 0.1
DryPonds S N51133RL0_6450_0000 mnr 0.1
ExtDryPonds N N51133RL0_6450_0000 mnr 0.2
ExtDryPonds P N51133RL0_6450_0000 mnr 0.2
ExtDryPonds S N51133RL0_6450_0000 mnr 0.6
Infiltration N N51133RL0_6450_0000 mnr 0.8
Infiltration P N51133RL0_6450_0000 mnr 0.85
Infiltration S N51133RL0_6450_0000 mnr 0.95
InfiltWithSV N N51133RL0_6450_0000 mnr 0.85
InfiltWithSV P N51133RL0_6450_0000 mnr 0.85
InfiltWithSV S N51133RL0_6450_0000 mnr 0.95
Filter N N51133RL0_6450_0000 mnr 0.4
Filter P N51133RL0_6450_0000 mnr 0.6
Filter S N51133RL0_6450_0000 mnr 0.8
ImperviousDisconnection N N51133RL0_6450_0000 mnr 0.12300000000000001
ImperviousDisconnection P N51133RL0_6450_0000 mnr 0.146
ImperviousDisconnection S N51133RL0_6450_0000 mnr 0.156
UrbFilterRR N N51133RL0_6450_0000 mnr 0.2
UrbFilterRR P N51133RL0_6450_0000 mnr 0.54
UrbFilterRR S N51133RL0_6450_0000 mnr 0.56
UrbFilterST N N51133RL0_6450_0000 mnr 0.0
UrbFilterST P N51133RL0_6450_0000 mnr 0.0
UrbFilterST S N51133RL0_6450_0000 mnr 0.22
BioRetUDAB N N51133RL0_6450_0000 mnr 0.7
BioRetUDAB P N51133RL0_6450_0000 mnr 0.75
BioRetUDAB S N51133RL0_6450_0000 mnr 0.8
BioSwale N N51133RL0_6450_0000 mnr 0.7
BioSwale P N51133RL0_6450_0000 mnr 0.75
BioSwale S N51133RL0_6450_0000 mnr 0.8
PermPavSVUDAB N N51133RL0_6450_0000 mnr 0.5
PermPavSVUDAB P N51133RL0_6450_0000 mnr 0.5
PermPavSVUDAB S N51133RL0_6450_0000 mnr 0.7
PermPavNoSVUDAB N N51133RL0_6450_0000 mnr 0.45
PermPavNoSVUDAB P N51133RL0_6450_0000 mnr 0.5
PermPavNoSVUDAB S N51133RL0_6450_0000 mnr 0.7
VegOpChanNoUDAB N N51133RL0_6450_0000 mnr 0.45
VegOpChanNoUDAB P N51133RL0_6450_0000 mnr 0.45
VegOpChanNoUDAB S N51133RL0_6450_0000 mnr 0.7
FTW1 N N51133RL0_6450_0000 mnr 0.008
FTW1 P N51133RL0_6450_0000 mnr 0.016
FTW1 S N51133RL0_6450_0000 mnr 0.023
FTW2 N N51133RL0_6450_0000 mnr 0.017
FTW2 P N51133RL0_6450_0000 mnr 0.033
FTW2 S N51133RL0_6450_0000 mnr 0.047
FTW3 N N51133RL0_6450_0000 mnr 0.025
FTW3 P N51133RL0_6450_0000 mnr 0.049
FTW3 S N51133RL0_6450_0000 mnr 0.07
FTW4 N N51133RL0_6450_0000 mnr 0.033
FTW4 P N51133RL0_6450_0000 mnr 0.065
FTW4 S N51133RL0_6450_0000 mnr 0.092
FTW5 N N51133RL0_6450_0000 mnr 0.040999999999999995
FTW5 P N51133RL0_6450_0000 mnr 0.08
FTW5 S N51133RL0_6450_0000 mnr 0.115
VegOpChanNoUDCD N N51133RL0_6450_0000 mnr 0.1
VegOpChanNoUDCD P N51133RL0_6450_0000 mnr 0.1
VegOpChanNoUDCD S N51133RL0_6450_0000 mnr 0.5
PermPavNoSVNoUDAB N N51133RL0_6450_0000 mnr 0.75
PermPavNoSVNoUDAB P N51133RL0_6450_0000 mnr 0.8
PermPavNoSVNoUDAB S N51133RL0_6450_0000 mnr 0.85
PermPavNoSVUDCD N N51133RL0_6450_0000 mnr 0.1
PermPavNoSVUDCD P N51133RL0_6450_0000 mnr 0.2
PermPavNoSVUDCD S N51133RL0_6450_0000 mnr 0.55
PermPavSVNoUDAB N N51133RL0_6450_0000 mnr 0.8
PermPavSVNoUDAB P N51133RL0_6450_0000 mnr 0.8
PermPavSVNoUDAB S N51133RL0_6450_0000 mnr 0.85
PermPavSVUDCD N N51133RL0_6450_0000 mnr 0.2
PermPavSVUDCD P N51133RL0_6450_0000 mnr 0.2
PermPavSVUDCD S N51133RL0_6450_0000 mnr 0.55
BioRetNoUDAB N N51133RL0_6450_0000 mnr 0.8
BioRetNoUDAB P N51133RL0_6450_0000 mnr 0.85
BioRetNoUDAB S N51133RL0_6450_0000 mnr 0.9
BioRetUDCD N N51133RL0_6450_0000 mnr 0.25
BioRetUDCD P N51133RL0_6450_0000 mnr 0.45
BioRetUDCD S N51133RL0_6450_0000 mnr 0.55
WetPondWetland N N51133RL0_6450_0000 mci 0.2
WetPondWetland P N51133RL0_6450_0000 mci 0.45
WetPondWetland S N51133RL0_6450_0000 mci 0.6
DryPonds N N51133RL0_6450_0000 mci 0.05
DryPonds P N51133RL0_6450_0000 mci 0.1
DryPonds S N51133RL0_6450_0000 mci 0.1
ExtDryPonds N N51133RL0_6450_0000 mci 0.2
ExtDryPonds P N51133RL0_6450_0000 mci 0.2
ExtDryPonds S N51133RL0_6450_0000 mci 0.6
Infiltration N N51133RL0_6450_0000 mci 0.8
Infiltration P N51133RL0_6450_0000 mci 0.85
Infiltration S N51133RL0_6450_0000 mci 0.95
InfiltWithSV N N51133RL0_6450_0000 mci 0.85
InfiltWithSV P N51133RL0_6450_0000 mci 0.85
InfiltWithSV S N51133RL0_6450_0000 mci 0.95
Filter N N51133RL0_6450_0000 mci 0.4
Filter P N51133RL0_6450_0000 mci 0.6
Filter S N51133RL0_6450_0000 mci 0.8
ImperviousDisconnection N N51133RL0_6450_0000 mci 0.12300000000000001
ImperviousDisconnection P N51133RL0_6450_0000 mci 0.146
ImperviousDisconnection S N51133RL0_6450_0000 mci 0.156
UrbFilterRR N N51133RL0_6450_0000 mci 0.2
UrbFilterRR P N51133RL0_6450_0000 mci 0.54
UrbFilterRR S N51133RL0_6450_0000 mci 0.56
UrbFilterST N N51133RL0_6450_0000 mci 0.0
UrbFilterST P N51133RL0_6450_0000 mci 0.0
UrbFilterST S N51133RL0_6450_0000 mci 0.22
BioRetUDAB N N51133RL0_6450_0000 mci 0.7
BioRetUDAB P N51133RL0_6450_0000 mci 0.75
BioRetUDAB S N51133RL0_6450_0000 mci 0.8
BioSwale N N51133RL0_6450_0000 mci 0.7
BioSwale P N51133RL0_6450_0000 mci 0.75
BioSwale S N51133RL0_6450_0000 mci 0.8
PermPavSVUDAB N N51133RL0_6450_0000 mci 0.5
PermPavSVUDAB P N51133RL0_6450_0000 mci 0.5
PermPavSVUDAB S N51133RL0_6450_0000 mci 0.7
PermPavNoSVUDAB N N51133RL0_6450_0000 mci 0.45
PermPavNoSVUDAB P N51133RL0_6450_0000 mci 0.5
PermPavNoSVUDAB S N51133RL0_6450_0000 mci 0.7
VegOpChanNoUDAB N N51133RL0_6450_0000 mci 0.45
VegOpChanNoUDAB P N51133RL0_6450_0000 mci 0.45
VegOpChanNoUDAB S N51133RL0_6450_0000 mci 0.7
FTW1 N N51133RL0_6450_0000 mci 0.008
FTW1 P N51133RL0_6450_0000 mci 0.016
FTW1 S N51133RL0_6450_0000 mci 0.023
FTW2 N N51133RL0_6450_0000 mci 0.017
FTW2 P N51133RL0_6450_0000 mci 0.033
FTW2 S N51133RL0_6450_0000 mci 0.047
FTW3 N N51133RL0_6450_0000 mci 0.025
FTW3 P N51133RL0_6450_0000 mci 0.049
FTW3 S N51133RL0_6450_0000 mci 0.07
FTW4 N N51133RL0_6450_0000 mci 0.033
FTW4 P N51133RL0_6450_0000 mci 0.065
FTW4 S N51133RL0_6450_0000 mci 0.092
FTW5 N N51133RL0_6450_0000 mci 0.040999999999999995
FTW5 P N51133RL0_6450_0000 mci 0.08
FTW5 S N51133RL0_6450_0000 mci 0.115
VegOpChanNoUDCD N N51133RL0_6450_0000 mci 0.1
VegOpChanNoUDCD P N51133RL0_6450_0000 mci 0.1
VegOpChanNoUDCD S N51133RL0_6450_0000 mci 0.5
PermPavNoSVNoUDAB N N51133RL0_6450_0000 mci 0.75
PermPavNoSVNoUDAB P N51133RL0_6450_0000 mci 0.8
PermPavNoSVNoUDAB S N51133RL0_6450_0000 mci 0.85
PermPavNoSVUDCD N N51133RL0_6450_0000 mci 0.1
PermPavNoSVUDCD P N51133RL0_6450_0000 mci 0.2
PermPavNoSVUDCD S N51133RL0_6450_0000 mci 0.55
PermPavSVNoUDAB N N51133RL0_6450_0000 mci 0.8
